timestamp,machine_id,cpu_util,mem_util,disk_util,load1,load5,load15,timestep
46500,11,0.0,0.0,2.3,0.0,0.0,0.0,775
46560,11,0.0,0.0,12.3,0.0,0.0,0.0,776
46620,11,0.0,0.0,18.7,0.0,0.0,0.0,777
46680,11,0.0,0.0,12.2,0.0,0.0,0.0,778
46740,11,0.0,0.0,12.5,0.0,0.0,0.0,779
46800,11,0.0,0.0,5.2,0.0,0.0,0.0,780
46860,11,0.0,0.0,15.8,0.0,0.0,0.0,781
46920,11,0.0,0.0,8.7,0.0,0.0,0.0,782
46980,11,0.0,0.0,19.0,0.0,0.0,0.0,783
47040,11,0.0,0.0,9.9,0.0,0.0,0.0,784
47100,11,0.0,0.0,11.2,0.0,0.0,0.0,785
47160,11,0.0,0.0,17.2,0.0,0.0,0.0,786
47220,11,0.0,0.0,6.8,0.0,0.0,0.0,787
47280,11,0.0,0.0,13.9,0.0,0.0,0.0,788
47340,11,0.0,0.0,6.1,0.0,0.0,0.0,789
47400,11,0.0,0.0,19.8,0.0,0.0,0.0,790
47460,11,0.0,0.0,4.9,0.0,0.0,0.0,791
47520,11,0.0,0.0,5.0,0.0,0.0,0.0,792
47580,11,0.0,0.0,16.7,0.0,0.0,0.0,793
47640,11,0.0,0.0,6.7,0.0,0.0,0.0,794
47700,11,0.0,0.0,4.1,0.0,0.0,0.0,795
47760,11,0.0,0.0,16.5,0.0,0.0,0.0,796
47820,11,0.0,0.0,15.7,0.0,0.0,0.0,797
47880,11,0.0,0.0,13.3,0.0,0.0,0.0,798
47940,11,0.0,0.0,2.6,0.0,0.0,0.0,799
48000,11,0.0,0.0,4.3,0.0,0.0,0.0,800
48060,11,0.0,0.0,13.1,0.0,0.0,0.0,801
48120,11,0.0,0.0,7.1,0.0,0.0,0.0,802
48180,11,0.0,0.0,12.7,0.0,0.0,0.0,803
48240,11,0.0,0.0,16.0,0.0,0.0,0.0,804
48300,11,0.0,0.0,11.6,0.0,0.0,0.0,805
48360,11,0.0,0.0,12.9,0.0,0.0,0.0,806
48420,11,0.0,0.0,5.1,0.0,0.0,0.0,807
48480,11,0.0,0.0,10.6,0.0,0.0,0.0,808
48540,11,0.0,0.0,2.7,0.0,0.0,0.0,809
48600,11,0.0,0.0,4.1,0.0,0.0,0.0,810
48660,11,0.0,0.0,10.6,0.0,0.0,0.0,811
48720,11,0.0,0.0,14.0,0.0,0.0,0.0,812
48780,11,0.0,0.0,14.8,0.0,0.0,0.0,813
48840,11,0.0,0.0,4.0,0.0,0.0,0.0,814
48900,11,0.0,0.0,19.2,0.0,0.0,0.0,815
48960,11,0.0,0.0,13.5,0.0,0.0,0.0,816
49020,11,0.0,0.0,4.9,0.0,0.0,0.0,817
49080,11,0.0,0.0,9.9,0.0,0.0,0.0,818
49140,11,0.0,0.0,18.2,0.0,0.0,0.0,819
49200,11,0.0,0.0,4.7,0.0,0.0,0.0,820
49260,11,0.0,0.0,12.6,0.0,0.0,0.0,821
49320,11,0.0,0.0,14.9,0.0,0.0,0.0,822
49380,11,0.0,0.0,14.1,0.0,0.0,0.0,823
49440,11,0.0,0.0,10.3,0.0,0.0,0.0,824
49500,11,0.0,0.0,14.9,0.0,0.0,0.0,825
49560,11,0.0,0.0,5.3,0.0,0.0,0.0,826
49620,11,0.0,0.0,2.7,0.0,0.0,0.0,827
49680,11,0.0,0.0,18.6,0.0,0.0,0.0,828
49740,11,0.0,0.0,15.0,0.0,0.0,0.0,829
49800,11,0.0,0.0,16.3,0.0,0.0,0.0,830
49860,11,0.0,0.0,6.4,0.0,0.0,0.0,831
49920,11,0.0,0.0,3.5,0.0,0.0,0.0,832
49980,11,0.0,0.0,18.2,0.0,0.0,0.0,833
50040,11,0.0,0.0,7.1,0.0,0.0,0.0,834
50100,11,0.0,0.0,16.7,0.0,0.0,0.0,835
50160,11,0.0,0.0,18.4,0.0,0.0,0.0,836
50220,11,0.0,0.0,13.8,0.0,0.0,0.0,837
50280,11,0.0,0.0,3.8,0.0,0.0,0.0,838
50340,11,0.0,0.0,11.0,0.0,0.0,0.0,839
50400,11,0.0,0.0,4.2,0.0,0.0,0.0,840
50460,11,0.0,0.0,3.6,0.0,0.0,0.0,841
50520,11,0.0,0.0,5.1,0.0,0.0,0.0,842
50580,11,0.0,0.0,8.0,0.0,0.0,0.0,843
50640,11,0.0,0.0,11.4,0.0,0.0,0.0,844
50700,11,0.0,0.0,16.3,0.0,0.0,0.0,845
50760,11,0.0,0.0,15.6,0.0,0.0,0.0,846
50820,11,0.0,0.0,15.0,0.0,0.0,0.0,847
50880,11,0.0,0.0,2.4,0.0,0.0,0.0,848
50940,11,0.0,0.0,14.4,0.0,0.0,0.0,849
51000,11,0.0,0.0,10.7,0.0,0.0,0.0,850
51060,11,0.0,0.0,6.3,0.0,0.0,0.0,851
51120,11,0.0,0.0,9.5,0.0,0.0,0.0,852
51180,11,0.0,0.0,13.4,0.0,0.0,0.0,853
51240,11,0.0,0.0,18.0,0.0,0.0,0.0,854
51300,11,0.0,0.0,18.4,0.0,0.0,0.0,855
51360,11,0.0,0.0,7.1,0.0,0.0,0.0,856
51420,11,0.0,0.0,16.8,0.0,0.0,0.0,857
51480,11,0.0,0.0,11.9,0.0,0.0,0.0,858
51540,11,0.0,0.0,15.7,0.0,0.0,0.0,859
51600,11,0.0,0.0,4.5,0.0,0.0,0.0,860
51660,11,0.0,0.0,12.3,0.0,0.0,0.0,861
51720,11,0.0,0.0,16.2,0.0,0.0,0.0,862
51780,11,0.0,0.0,13.1,0.0,0.0,0.0,863
51840,11,0.0,0.0,17.1,0.0,0.0,0.0,864
51900,11,0.0,0.0,14.6,0.0,0.0,0.0,865
51960,11,0.0,0.0,4.3,0.0,0.0,0.0,866
52020,11,0.0,0.0,15.3,0.0,0.0,0.0,867
52080,11,0.0,0.0,12.4,0.0,0.0,0.0,868
52140,11,0.0,0.0,15.0,0.0,0.0,0.0,869
52200,11,0.0,0.0,15.9,0.0,0.0,0.0,870
52260,11,0.0,0.0,13.4,0.0,0.0,0.0,871
52320,11,0.0,0.0,8.1,0.0,0.0,0.0,872
52380,11,0.0,0.0,13.0,0.0,0.0,0.0,873
52440,11,0.0,0.0,19.2,0.0,0.0,0.0,874
52500,11,0.0,0.0,8.2,0.0,0.0,0.0,875
52560,11,0.0,0.0,3.7,0.0,0.0,0.0,876
52620,11,0.0,0.0,19.9,0.0,0.0,0.0,877
52680,11,0.0,0.0,15.7,0.0,0.0,0.0,878
52740,11,0.0,0.0,8.1,0.0,0.0,0.0,879
52800,11,0.0,0.0,17.7,0.0,0.0,0.0,880
52860,11,0.0,0.0,19.3,0.0,0.0,0.0,881
52920,11,0.0,0.0,6.6,0.0,0.0,0.0,882
52980,11,0.0,0.0,4.9,0.0,0.0,0.0,883
53040,11,0.0,0.0,14.3,0.0,0.0,0.0,884
53100,11,0.0,0.0,19.7,0.0,0.0,0.0,885
53160,11,0.0,0.0,7.4,0.0,0.0,0.0,886
53220,11,0.0,0.0,8.5,0.0,0.0,0.0,887
53280,11,0.0,0.0,8.2,0.0,0.0,0.0,888
53340,11,0.0,0.0,10.2,0.0,0.0,0.0,889
53400,11,0.0,0.0,8.9,0.0,0.0,0.0,890
53460,11,0.0,0.0,7.5,0.0,0.0,0.0,891
53520,11,0.0,0.0,8.3,0.0,0.0,0.0,892
53580,11,0.0,0.0,18.7,0.0,0.0,0.0,893
53640,11,0.0,0.0,12.5,0.0,0.0,0.0,894
53700,11,0.0,0.0,3.6,0.0,0.0,0.0,895
53760,11,0.0,0.0,16.1,0.0,0.0,0.0,896
53820,11,0.0,0.0,13.9,0.0,0.0,0.0,897
53880,11,0.0,0.0,14.4,0.0,0.0,0.0,898
53940,11,0.0,0.0,14.2,0.0,0.0,0.0,899
54000,11,0.0,0.0,2.4,0.0,0.0,0.0,900
54060,11,0.0,0.0,12.8,0.0,0.0,0.0,901
54120,11,0.0,0.0,7.4,0.0,0.0,0.0,902
54180,11,0.0,0.0,3.6,0.0,0.0,0.0,903
54240,11,0.0,0.0,15.9,0.0,0.0,0.0,904
54300,11,0.0,0.0,16.3,0.0,0.0,0.0,905
54360,11,0.0,0.0,14.4,0.0,0.0,0.0,906
54420,11,0.0,0.0,14.9,0.0,0.0,0.0,907
54480,11,0.0,0.0,15.7,0.0,0.0,0.0,908
54540,11,0.0,0.0,3.6,0.0,0.0,0.0,909
54600,11,0.0,0.0,6.3,0.0,0.0,0.0,910
54660,11,0.0,0.0,5.3,0.0,0.0,0.0,911
54720,11,0.0,0.0,6.7,0.0,0.0,0.0,912
54780,11,0.0,0.0,4.2,0.0,0.0,0.0,913
54840,11,0.0,0.0,10.3,0.0,0.0,0.0,914
54900,11,0.0,0.0,10.1,0.0,0.0,0.0,915
54960,11,0.0,0.0,6.9,0.0,0.0,0.0,916
55020,11,0.0,0.0,3.0,0.0,0.0,0.0,917
55080,11,0.0,0.0,4.1,0.0,0.0,0.0,918
55140,11,0.0,0.0,7.2,0.0,0.0,0.0,919
55200,11,0.0,0.0,14.5,0.0,0.0,0.0,920
55260,11,0.0,0.0,16.4,0.0,0.0,0.0,921
55320,11,0.0,0.0,11.8,0.0,0.0,0.0,922
55380,11,0.0,0.0,9.8,0.0,0.0,0.0,923
55440,11,0.0,0.0,18.2,0.0,0.0,0.0,924
55500,11,0.0,0.0,16.4,0.0,0.0,0.0,925
55560,11,0.0,0.0,8.6,0.0,0.0,0.0,926
55620,11,0.0,0.0,18.6,0.0,0.0,0.0,927
55680,11,0.0,0.0,19.2,0.0,0.0,0.0,928
55740,11,0.0,0.0,13.6,0.0,0.0,0.0,929
55800,11,0.0,0.0,2.2,0.0,0.0,0.0,930
55860,11,0.0,0.0,5.6,0.0,0.0,0.0,931
55920,11,0.0,0.0,12.2,0.0,0.0,0.0,932
55980,11,0.0,0.0,17.2,0.0,0.0,0.0,933
56040,11,0.0,0.0,2.6,0.0,0.0,0.0,934
56100,11,0.0,0.0,19.1,0.0,0.0,0.0,935
56160,11,0.0,0.0,17.6,0.0,0.0,0.0,936
56220,11,0.0,0.0,2.9,0.0,0.0,0.0,937
56280,11,0.0,0.0,6.4,0.0,0.0,0.0,938
56340,11,0.0,0.0,7.3,0.0,0.0,0.0,939
56400,11,0.0,0.0,16.2,0.0,0.0,0.0,940
56460,11,0.0,0.0,19.9,0.0,0.0,0.0,941
56520,11,0.0,0.0,2.7,0.0,0.0,0.0,942
56580,11,0.0,0.0,13.0,0.0,0.0,0.0,943
56640,11,0.0,0.0,6.5,0.0,0.0,0.0,944
56700,11,0.0,0.0,7.1,0.0,0.0,0.0,945
56760,11,0.0,0.0,7.6,0.0,0.0,0.0,946
56820,11,0.0,0.0,11.2,0.0,0.0,0.0,947
56880,11,0.0,0.0,8.0,0.0,0.0,0.0,948
56940,11,0.0,0.0,6.9,0.0,0.0,0.0,949
57000,11,0.0,0.0,6.4,0.0,0.0,0.0,950
57060,11,0.0,0.0,8.5,0.0,0.0,0.0,951
57120,11,0.0,0.0,14.1,0.0,0.0,0.0,952
57180,11,0.0,0.0,3.2,0.0,0.0,0.0,953
57240,11,0.0,0.0,16.9,0.0,0.0,0.0,954
57300,11,0.0,0.0,18.3,0.0,0.0,0.0,955
57360,11,0.0,0.0,3.2,0.0,0.0,0.0,956
57420,11,0.0,0.0,2.9,0.0,0.0,0.0,957
57480,11,0.0,0.0,2.2,0.0,0.0,0.0,958
57540,11,0.0,0.0,12.3,0.0,0.0,0.0,959
57600,11,0.0,0.0,15.1,0.0,0.0,0.0,960
57660,11,0.0,0.0,2.5,0.0,0.0,0.0,961
57720,11,0.0,0.0,10.5,0.0,0.0,0.0,962
57780,11,0.0,0.0,18.7,0.0,0.0,0.0,963
57840,11,0.0,0.0,13.4,0.0,0.0,0.0,964
57900,11,4.1,0.0,13.8,0.06,0.05,0.05,965
57960,11,5.9,0.0,5.0,0.06,0.05,0.05,966
58020,11,2.5,0.0,9.5,0.03,0.03,0.03,967
58080,11,2.0,0.0,12.4,0.02,0.02,0.02,968
58140,11,0.0,0.0,12.6,0.0,0.0,0.0,969
58200,11,0.0,1.1,15.9,0.0,0.0,0.0,970
58260,11,1.2,2.0,16.2,0.01,0.01,0.01,971
58320,11,0.7,1.6,7.1,0.01,0.01,0.01,972
58380,11,0.0,2.2,12.4,0.0,0.0,0.0,973
58440,11,0.0,4.0,6.6,0.0,0.0,0.0,974
58500,11,0.0,6.4,15.4,0.0,0.0,0.0,975
58560,11,0.0,6.3,16.8,0.0,0.0,0.0,976
58620,11,0.0,6.0,11.9,0.0,0.0,0.0,977
58680,11,0.0,6.5,7.3,0.0,0.0,0.0,978
58740,11,0.0,7.7,19.2,0.0,0.0,0.0,979
58800,11,0.0,8.8,19.6,0.0,0.0,0.0,980
58860,11,0.0,10.3,4.5,0.0,0.0,0.0,981
58920,11,0.0,12.6,2.3,0.0,0.0,0.0,982
58980,11,0.0,12.5,5.1,0.0,0.0,0.0,983
59040,11,0.0,12.2,19.9,0.0,0.0,0.0,984
59100,11,0.0,13.2,15.4,0.0,0.0,0.0,985
59160,11,0.0,15.0,7.7,0.0,0.0,0.0,986
59220,11,1.6,16.9,4.1,0.02,0.02,0.02,987
59280,11,0.0,16.2,12.9,0.0,0.0,0.0,988
59340,11,2.6,15.7,13.3,0.03,0.03,0.02,989
59400,11,4.6,16.3,20.2,0.05,0.05,0.05,990
59460,11,4.2,18.1,12.6,0.05,0.04,0.04,991
59520,11,2.9,19.2,6.0,0.03,0.03,0.02,992
59580,11,3.0,19.5,4.3,0.03,0.03,0.03,993
59640,11,4.7,19.9,6.9,0.05,0.05,0.04,994
59700,11,3.6,19.9,15.4,0.04,0.04,0.04,995
59760,11,6.1,20.4,18.8,0.06,0.06,0.05,996
59820,11,6.1,21.3,7.3,0.07,0.07,0.07,997
59880,11,7.8,21.8,11.7,0.1,0.1,0.09,998
59940,11,6.6,22.8,8.0,0.08,0.08,0.08,999
0,12,46.7,33.1,11.7,0.41,0.39,0.39,0
60,12,46.7,33.7,9.3,0.59,0.55,0.5,1
120,12,44.1,34.3,6.5,0.64,0.62,0.54,2
180,12,45.8,35.1,6.9,0.58,0.54,0.5,3
240,12,45.9,36.6,13.9,0.68,0.61,0.56,4
300,12,46.3,36.4,17.6,0.51,0.49,0.48,5
360,12,44.5,36.7,18.2,0.57,0.55,0.51,6
420,12,42.4,38.0,21.0,0.52,0.5,0.43,7
480,12,43.6,38.8,7.5,0.57,0.51,0.47,8
540,12,43.7,38.8,7.1,0.59,0.59,0.52,9
600,12,47.3,38.7,14.4,0.53,0.5,0.44,10
660,12,47.3,37.6,23.8,0.51,0.47,0.42,11
720,12,47.4,38.1,7.6,0.43,0.41,0.35,12
780,12,49.1,37.8,12.5,0.6,0.54,0.54,13
840,12,50.7,38.5,8.8,0.6,0.52,0.45,14
900,12,48.1,38.8,8.4,0.39,0.35,0.34,15
960,12,49.1,40.5,20.5,0.45,0.44,0.42,16
1020,12,49.3,40.1,24.0,0.44,0.4,0.37,17
1080,12,49.7,39.9,12.5,0.57,0.48,0.46,18
1140,12,52.1,40.0,13.5,0.71,0.62,0.54,19
1200,12,52.8,42.1,8.8,0.71,0.68,0.6,20
1260,12,55.5,42.0,15.5,0.8,0.74,0.64,21
1320,12,58.5,42.1,14.5,0.78,0.77,0.77,22
1380,12,57.2,42.2,23.3,0.68,0.62,0.59,23
1440,12,58.6,41.8,10.5,0.53,0.46,0.43,24
1500,12,61.7,43.8,16.1,0.89,0.83,0.81,25
1560,12,59.7,44.3,11.5,0.68,0.59,0.56,26
1620,12,63.6,44.5,15.6,0.75,0.67,0.64,27
1680,12,65.8,45.7,23.7,0.63,0.57,0.51,28
1740,12,67.6,46.9,22.7,0.96,0.88,0.82,29
1800,12,68.2,46.2,15.6,0.97,0.91,0.87,30
1860,12,69.7,46.2,21.7,0.96,0.81,0.75,31
1920,12,71.8,46.6,26.4,0.82,0.82,0.7,32
1980,12,73.6,46.9,19.2,0.98,0.93,0.87,33
2040,12,75.3,47.8,25.8,1.08,1.07,1.0,34
2100,12,78.8,49.2,26.9,0.69,0.61,0.6,35
2160,12,78.9,48.6,23.0,1.05,1.04,0.95,36
2220,12,82.3,48.2,13.0,0.89,0.79,0.74,37
2280,12,85.4,49.1,19.6,1.15,1.14,1.04,38
2340,12,88.7,50.7,26.4,0.73,0.65,0.64,39
2400,12,90.1,51.7,17.2,1.31,1.13,1.08,40
2460,12,89.1,51.9,28.2,0.78,0.69,0.63,41
2520,12,91.9,50.7,21.6,1.1,1.0,0.93,42
2580,12,93.7,51.0,11.7,0.81,0.74,0.72,43
2640,12,94.9,51.2,21.3,1.27,1.18,1.03,44
2700,12,92.9,52.4,16.5,1.35,1.31,1.14,45
2760,12,97.1,52.6,16.4,0.99,0.94,0.85,46
2820,12,97.7,54.0,22.8,1.37,1.18,1.14,47
2880,12,100.0,54.5,16.8,1.29,1.13,1.1,48
2940,12,100.0,55.6,29.5,0.85,0.84,0.74,49
3000,12,100.0,56.0,25.2,1.27,1.12,1.06,50
3060,12,100.0,56.0,26.0,1.23,1.21,1.18,51
3120,12,100.0,54.5,26.3,1.18,1.09,0.95,52
3180,12,100.0,55.8,17.2,1.46,1.4,1.25,53
3240,12,100.0,55.1,17.3,1.49,1.4,1.4,54
3300,12,100.0,55.3,19.0,1.16,0.99,0.93,55
3360,12,100.0,55.3,25.1,1.25,1.17,1.12,56
3420,12,100.0,55.2,25.8,1.46,1.36,1.34,57
3480,12,100.0,57.4,28.7,1.26,1.1,1.0,58
3540,12,100.0,56.9,29.3,1.07,1.06,0.92,59
3600,12,100.0,58.0,17.6,1.03,0.98,0.91,60
3660,12,100.0,57.7,26.9,1.32,1.32,1.2,61
3720,12,100.0,58.4,16.5,0.87,0.82,0.78,62
3780,12,100.0,57.2,24.5,0.92,0.9,0.9,63
3840,12,100.0,57.2,29.0,1.34,1.19,1.16,64
3900,12,100.0,58.4,28.3,0.86,0.83,0.73,65
3960,12,100.0,59.2,15.6,1.39,1.2,1.06,66
4020,12,100.0,57.8,21.4,1.4,1.4,1.29,67
4080,12,100.0,58.9,19.0,1.2,1.06,1.05,68
4140,12,100.0,59.8,15.6,1.43,1.4,1.36,69
4200,12,100.0,61.7,17.7,1.5,1.44,1.4,70
4260,12,100.0,62.1,25.6,1.18,1.15,1.15,71
4320,12,100.0,63.0,16.8,0.97,0.87,0.76,72
4380,12,100.0,64.2,12.5,1.22,1.1,0.95,73
4440,12,100.0,67.2,28.6,0.99,0.88,0.88,74
4500,12,100.0,65.4,12.7,1.38,1.33,1.19,75
4560,12,100.0,66.0,19.8,1.38,1.3,1.15,76
4620,12,100.0,67.4,25.8,1.29,1.19,1.07,77
4680,12,100.0,68.3,21.3,1.26,1.24,1.11,78
4740,12,100.0,68.0,28.6,1.31,1.28,1.21,79
4800,12,100.0,68.2,17.7,1.13,1.09,1.08,80
4860,12,100.0,67.0,15.1,1.09,1.08,1.07,81
4920,12,100.0,66.4,18.3,1.41,1.23,1.18,82
4980,12,100.0,68.9,13.5,1.49,1.29,1.14,83
5040,12,100.0,69.5,26.6,1.5,1.45,1.37,84
5100,12,100.0,70.0,15.8,0.9,0.78,0.67,85
5160,12,100.0,71.4,12.0,0.96,0.89,0.83,86
5220,12,100.0,72.3,17.4,1.09,0.95,0.82,87
5280,12,100.0,71.5,27.4,1.43,1.38,1.32,88
5340,12,100.0,73.2,18.7,1.31,1.18,1.12,89
5400,12,100.0,72.3,25.5,1.13,1.13,1.07,90
5460,12,100.0,74.2,29.8,1.06,0.97,0.96,91
5520,12,100.0,74.6,18.8,1.36,1.21,1.08,92
5580,12,100.0,75.9,23.2,1.29,1.23,1.11,93
5640,12,100.0,77.6,17.2,0.88,0.85,0.84,94
5700,12,100.0,77.8,29.7,1.32,1.15,1.1,95
5760,12,100.0,77.8,27.0,1.29,1.17,1.14,96
5820,12,100.0,79.0,15.1,1.2,1.17,1.05,97
5880,12,100.0,79.3,20.5,0.86,0.77,0.68,98
5940,12,100.0,80.0,15.5,1.41,1.39,1.23,99
6000,12,100.0,79.3,17.3,1.5,1.42,1.39,100
6060,12,100.0,78.9,13.9,1.14,1.03,0.88,101
6120,12,100.0,78.8,23.5,1.08,1.06,0.91,102
6180,12,100.0,78.4,12.4,1.33,1.26,1.2,103
6240,12,100.0,79.8,18.5,1.2,1.14,1.01,104
6300,12,100.0,80.6,24.5,0.8,0.78,0.77,105
6360,12,100.0,81.7,16.3,0.83,0.71,0.68,106
6420,12,100.0,82.3,20.5,1.0,0.98,0.93,107
6480,12,100.0,83.0,22.7,1.21,1.12,1.03,108
6540,12,100.0,84.5,21.7,1.37,1.32,1.13,109
6600,12,100.0,85.0,23.5,1.18,1.02,1.0,110
6660,12,100.0,85.1,13.6,1.19,1.1,1.05,111
6720,12,100.0,85.0,27.8,0.86,0.81,0.73,112
6780,12,100.0,86.3,20.2,0.84,0.72,0.67,113
6840,12,100.0,86.6,21.2,0.87,0.85,0.75,114
6900,12,100.0,86.9,24.6,0.95,0.83,0.8,115
6960,12,100.0,85.1,28.5,1.01,0.97,0.93,116
7020,12,100.0,86.0,26.1,0.81,0.78,0.75,117
7080,12,100.0,86.4,15.4,0.93,0.8,0.76,118
7140,12,100.0,86.3,24.6,1.45,1.4,1.28,119
7200,12,100.0,87.3,26.3,0.82,0.73,0.69,120
7260,12,100.0,89.2,22.9,1.17,1.04,0.95,121
7320,12,100.0,88.9,18.6,1.16,1.15,1.11,122
7380,12,100.0,88.6,12.4,1.48,1.45,1.29,123
7440,12,100.0,88.0,25.3,1.2,1.19,1.13,124
7500,12,100.0,89.2,20.8,0.95,0.85,0.74,125
7560,12,100.0,88.4,12.5,1.3,1.3,1.16,126
7620,12,100.0,89.2,19.8,0.81,0.74,0.7,127
7680,12,100.0,87.9,15.7,1.29,1.17,1.01,128
7740,12,100.0,88.8,23.1,1.34,1.29,1.25,129
7800,12,100.0,89.4,21.5,1.1,1.03,0.89,130
7860,12,100.0,89.1,25.5,0.96,0.91,0.8,131
7920,12,100.0,91.4,18.9,1.09,1.05,0.94,132
7980,12,100.0,92.5,18.3,1.27,1.12,0.99,133
8040,12,100.0,92.5,26.5,0.92,0.89,0.89,134
8100,12,100.0,92.7,14.6,0.86,0.84,0.77,135
8160,12,100.0,92.8,16.3,0.95,0.81,0.76,136
8220,12,100.0,93.7,28.8,1.05,1.0,0.87,137
8280,12,100.0,93.4,18.7,0.84,0.81,0.72,138
8340,12,100.0,93.5,16.2,1.15,1.07,0.93,139
8400,12,100.0,94.0,16.3,1.33,1.3,1.28,140
8460,12,100.0,94.0,26.1,0.91,0.87,0.74,141
8520,12,100.0,93.1,24.5,1.25,1.23,1.21,142
8580,12,100.0,92.7,17.7,1.39,1.28,1.13,143
8640,12,100.0,93.6,27.5,1.0,0.89,0.8,144
8700,12,100.0,94.2,16.4,0.99,0.91,0.88,145
8760,12,100.0,94.6,29.1,1.16,1.1,1.05,146
8820,12,100.0,96.1,20.7,1.39,1.27,1.22,147
8880,12,100.0,97.3,14.5,1.27,1.17,1.15,148
8940,12,100.0,98.4,27.2,1.19,1.12,1.08,149
9000,12,100.0,97.4,13.4,1.04,0.92,0.92,150
9060,12,100.0,97.3,19.3,1.42,1.37,1.26,151
9120,12,100.0,97.4,23.5,0.89,0.84,0.8,152
9180,12,100.0,96.3,22.3,1.1,1.01,0.99,153
9240,12,100.0,96.9,14.9,0.87,0.81,0.81,154
9300,12,100.0,96.9,13.2,1.31,1.26,1.14,155
9360,12,100.0,96.7,27.7,0.92,0.86,0.85,156
9420,12,100.0,96.4,16.6,1.42,1.36,1.18,157
9480,12,100.0,96.7,22.4,1.38,1.32,1.18,158
9540,12,100.0,95.7,27.5,1.4,1.25,1.23,159
9600,12,100.0,95.8,26.4,1.45,1.3,1.15,160
9660,12,100.0,94.7,22.4,1.12,1.06,0.99,161
9720,12,100.0,92.5,20.4,1.35,1.24,1.06,162
9780,12,100.0,91.5,15.0,1.44,1.42,1.3,163
9840,12,100.0,94.5,20.9,1.23,1.12,0.96,164
9900,12,100.0,94.9,14.9,1.19,1.17,1.08,165
9960,12,100.0,95.9,26.5,1.25,1.07,0.98,166
10020,12,100.0,96.7,20.2,0.81,0.71,0.62,167
10080,12,100.0,96.4,19.0,1.15,1.06,0.98,168
10140,12,100.0,98.5,19.8,1.09,1.0,1.0,169
10200,12,100.0,99.2,22.7,0.93,0.8,0.74,170
10260,12,100.0,98.1,19.2,1.09,1.08,0.99,171
10320,12,100.0,96.0,25.2,0.86,0.8,0.72,172
10380,12,100.0,97.9,25.1,1.18,1.15,0.99,173
10440,12,100.0,96.7,15.6,1.03,0.88,0.77,174
10500,12,100.0,96.0,17.7,1.16,1.08,1.03,175
10560,12,100.0,94.7,27.1,1.19,1.09,1.06,176
10620,12,100.0,94.7,15.1,1.11,1.1,1.1,177
10680,12,100.0,95.6,13.5,1.04,0.94,0.87,178
10740,12,100.0,95.0,27.9,1.31,1.22,1.15,179
10800,12,100.0,94.3,20.7,0.92,0.83,0.79,180
10860,12,100.0,95.0,19.1,1.24,1.05,0.92,181
10920,12,100.0,95.5,16.4,1.0,0.9,0.89,182
10980,12,100.0,96.0,17.7,0.95,0.93,0.84,183
11040,12,100.0,96.5,12.2,1.23,1.13,1.0,184
11100,12,100.0,95.7,15.9,0.83,0.83,0.8,185
11160,12,100.0,95.4,12.2,1.24,1.14,1.03,186
11220,12,100.0,93.6,28.5,1.06,0.97,0.83,187
11280,12,100.0,92.2,17.4,1.17,1.06,1.05,188
11340,12,100.0,94.2,25.4,1.11,1.0,0.85,189
11400,12,100.0,94.3,12.8,1.07,1.0,0.96,190
11460,12,100.0,92.5,17.1,1.22,1.12,1.1,191
11520,12,100.0,93.0,15.9,1.14,1.06,0.9,192
11580,12,100.0,91.6,18.1,1.23,1.08,1.01,193
11640,12,100.0,93.9,12.8,1.08,0.97,0.92,194
11700,12,100.0,94.1,12.5,1.13,1.13,1.12,195
11760,12,100.0,93.9,24.1,1.01,0.94,0.9,196
11820,12,100.0,93.2,24.4,1.41,1.27,1.1,197
11880,12,100.0,94.0,13.2,1.07,1.0,0.94,198
11940,12,100.0,94.4,20.9,1.37,1.22,1.12,199
12000,12,100.0,95.1,15.1,0.82,0.77,0.74,200
12060,12,100.0,96.0,18.2,0.94,0.82,0.73,201
12120,12,100.0,96.5,24.8,0.97,0.84,0.71,202
12180,12,100.0,94.4,28.6,1.11,1.1,1.06,203
12240,12,100.0,93.5,19.1,0.89,0.88,0.77,204
12300,12,100.0,95.0,13.2,1.33,1.18,1.09,205
12360,12,100.0,95.6,19.5,1.09,0.96,0.93,206
12420,12,100.0,96.5,12.4,1.1,1.02,1.0,207
12480,12,100.0,95.0,23.9,0.85,0.77,0.67,208
12540,12,100.0,95.5,16.3,1.32,1.25,1.25,209
12600,12,100.0,95.4,12.4,1.03,0.93,0.92,210
12660,12,100.0,96.0,16.1,0.97,0.97,0.92,211
12720,12,100.0,94.9,21.8,1.09,1.08,1.02,212
12780,12,100.0,93.9,15.3,0.9,0.88,0.76,213
12840,12,100.0,94.2,17.0,0.9,0.83,0.74,214
12900,12,100.0,94.5,17.9,1.06,0.98,0.87,215
12960,12,100.0,93.5,21.6,1.0,1.0,0.89,216
13020,12,100.0,94.9,12.5,1.33,1.27,1.13,217
13080,12,100.0,94.5,15.0,0.86,0.85,0.76,218
13140,12,100.0,94.3,15.2,1.5,1.31,1.24,219
13200,12,100.0,94.5,18.3,1.2,1.1,1.03,220
13260,12,100.0,94.9,14.4,1.18,1.05,0.93,221
13320,12,100.0,92.4,25.1,1.46,1.39,1.26,222
13380,12,100.0,92.1,26.7,0.82,0.73,0.65,223
13440,12,100.0,90.6,12.2,1.12,1.06,0.91,224
